"","Data","startTyg","temp_min","temp_avg","temp_max","deszcz","snieg","Jaki_dzien","Wolne","Rodzaj_opadu","Miejsce","Liczba_rowerow"
"1160",2018-10-10,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",1430
"1161",2018-10-11,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",1391
"1162",2018-10-12,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",1269
"1163",2018-10-13,2018-10-08,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Dworzec Główny",662
"1164",2018-10-14,2018-10-08,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Dworzec Główny",586
"1165",2018-10-15,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",1448
"1166",2018-10-16,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",1435
"1167",2018-10-17,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",1404
"1168",2018-10-18,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",1350
"1169",2018-10-19,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",1070
"1170",2018-10-20,2018-10-15,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Dworzec Główny",316
"1171",2018-10-21,2018-10-15,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Dworzec Główny",198
"1172",2018-10-22,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",1016
"1173",2018-10-23,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",740
"1174",2018-10-24,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",652
"1175",2018-10-25,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",595
"1176",2018-10-26,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",772
"1177",2018-10-27,2018-10-22,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Dworzec Główny",310
"1178",2018-10-28,2018-10-22,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Dworzec Główny",83
"1179",2018-10-29,2018-10-29,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",950
"1180",2018-10-30,2018-10-29,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Dworzec Główny",1282
"1181",2018-07-04,2018-07-02,9.6,19.8,27.8,0,0,"roboczy",FALSE,"s","Klimeckiego",0
"1182",2018-07-05,2018-07-02,11.3,22.3,30.5,0,0,"roboczy",FALSE,"s","Klimeckiego",1759
"1183",2018-07-06,2018-07-02,15.9,19.3,27.8,3.1,0,"roboczy",FALSE,"d","Klimeckiego",1477
"1184",2018-07-07,2018-07-02,14.7,20.3,25.8,0,0,"weekend",TRUE,"s","Klimeckiego",1444
"1185",2018-07-08,2018-07-02,12.2,20,26.2,0,0,"weekend",TRUE,"s","Klimeckiego",1720
"1186",2018-07-09,2018-07-09,15.1,21,27.1,0,0,"roboczy",FALSE,"s","Klimeckiego",1608
"1187",2018-07-10,2018-07-09,13.7,19.8,28.7,1.4,0,"roboczy",FALSE,"d","Klimeckiego",1861
"1188",2018-07-11,2018-07-09,16,18.3,23,4.2,0,"roboczy",FALSE,"d","Klimeckiego",1198
"1189",2018-07-12,2018-07-09,14.3,18.5,23.5,8.3,0,"roboczy",FALSE,"d","Klimeckiego",1852
"1190",2018-07-13,2018-07-09,14.7,17.9,23.8,6.9,0,"roboczy",FALSE,"d","Klimeckiego",961
"1191",2018-07-14,2018-07-09,15.2,18.5,25.2,4.7,0,"weekend",TRUE,"d","Klimeckiego",508
"1192",2018-07-15,2018-07-09,16.4,20.4,25.6,0,0,"weekend",TRUE,"s","Klimeckiego",1031
"1193",2018-07-16,2018-07-16,16.3,19.5,26.1,8.3,0,"roboczy",FALSE,"d","Klimeckiego",1303
"1194",2018-07-17,2018-07-16,17.4,18.1,20.8,23.8,0,"roboczy",FALSE,"d","Klimeckiego",409
"1195",2018-07-18,2018-07-16,17.8,19.5,22.4,37.9,0,"roboczy",FALSE,"d","Klimeckiego",440
"1196",2018-07-19,2018-07-16,18.2,18.9,20.8,2.1,0,"roboczy",FALSE,"d","Klimeckiego",688
"1197",2018-07-20,2018-07-16,18,20.4,25.7,0,0,"roboczy",FALSE,"s","Klimeckiego",1259
"1198",2018-07-21,2018-07-16,12.7,20.7,27.5,0,0,"weekend",TRUE,"s","Klimeckiego",1644
"1199",2018-07-22,2018-07-16,13.7,21.1,28.5,0,0,"weekend",TRUE,"s","Klimeckiego",2068
"1200",2018-07-23,2018-07-23,15.8,22,27.8,0,0,"roboczy",FALSE,"s","Klimeckiego",2182
"1201",2018-07-24,2018-07-23,13.9,22.9,28.5,0,0,"roboczy",FALSE,"s","Klimeckiego",2533
"1202",2018-07-25,2018-07-23,14.7,22,28.5,0,0,"roboczy",FALSE,"s","Klimeckiego",2395
"1203",2018-07-26,2018-07-23,15.9,20.8,26.8,0,0,"roboczy",FALSE,"s","Klimeckiego",1889
"1204",2018-07-27,2018-07-23,17.3,22.2,27.8,0,0,"roboczy",FALSE,"s","Klimeckiego",1859
"1205",2018-07-28,2018-07-23,16.5,23.8,30.5,0,0,"weekend",TRUE,"s","Klimeckiego",1702
"1206",2018-07-29,2018-07-23,17.9,21.6,29.2,35.8,0,"weekend",TRUE,"d","Klimeckiego",989
"1207",2018-07-30,2018-07-30,16.2,21.1,27.9,3,0,"roboczy",FALSE,"d","Klimeckiego",1704
"1208",2018-07-31,2018-07-30,16.4,22,27.8,0.5,0,"roboczy",FALSE,"d","Klimeckiego",1959
"1209",2018-08-01,2018-07-30,18.4,23.1,29.1,5.2,0,"roboczy",FALSE,"d","Klimeckiego",2091
"1210",2018-08-02,2018-07-30,18.9,24.4,30.4,0,0,"roboczy",FALSE,"s","Klimeckiego",2316
"1211",2018-08-03,2018-07-30,17.9,23.7,29.3,0,0,"roboczy",FALSE,"s","Klimeckiego",2124
"1212",2018-08-04,2018-07-30,16.2,23.9,31.2,0,0,"weekend",TRUE,"s","Klimeckiego",1733
"1213",2018-08-05,2018-07-30,19.4,22.4,28.2,11.1,0,"weekend",TRUE,"d","Klimeckiego",1254
"1214",2018-08-06,2018-08-06,16.4,20.7,25.6,0,0,"roboczy",FALSE,"s","Klimeckiego",2257
"1215",2018-08-07,2018-08-06,13.3,20.9,27.8,0,0,"roboczy",FALSE,"s","Klimeckiego",2496
"1216",2018-08-08,2018-08-06,15.3,22.6,28.6,0,0,"roboczy",FALSE,"s","Klimeckiego",2330
"1217",2018-08-09,2018-08-06,18.7,25.4,32.8,0,0,"roboczy",FALSE,"s","Klimeckiego",2291
"1218",2018-08-10,2018-08-06,17.8,23.7,32.1,26.8,0,"roboczy",FALSE,"d","Klimeckiego",1417
"1219",2018-08-11,2018-08-06,16.7,17.9,22.1,0,0,"weekend",TRUE,"s","Klimeckiego",515
"1220",2018-08-12,2018-08-06,13.9,19.5,24.9,0,0,"weekend",TRUE,"s","Klimeckiego",1924
"1221",2018-08-13,2018-08-13,12.7,22,30.3,0,0,"roboczy",FALSE,"s","Klimeckiego",2170
"1222",2018-08-14,2018-08-13,15.8,21.2,26.5,0.9,0,"roboczy",FALSE,"d","Klimeckiego",1622
"1223",2018-08-15,2018-08-13,18,20.7,24.7,0,0,"roboczy",TRUE,"s","Klimeckiego",1749
"1224",2018-08-16,2018-08-13,14.8,20.1,25.1,0,0,"roboczy",FALSE,"s","Klimeckiego",1866
"1225",2018-08-17,2018-08-13,14.8,20.9,26.6,0,0,"roboczy",FALSE,"s","Klimeckiego",1896
"1226",2018-08-18,2018-08-13,15.8,21.3,27.8,0,0,"weekend",TRUE,"s","Klimeckiego",1268
"1227",2018-08-19,2018-08-13,15.2,21.7,28.9,0,0,"weekend",TRUE,"s","Klimeckiego",1677
"1228",2018-08-20,2018-08-20,15.4,23.1,30.5,0,0,"roboczy",FALSE,"s","Klimeckiego",2173
"1229",2018-08-21,2018-08-20,15.9,21,25.2,0,0,"roboczy",FALSE,"s","Klimeckiego",2364
"1230",2018-08-22,2018-08-20,16,20.2,25.2,0,0,"roboczy",FALSE,"s","Klimeckiego",2508
"1231",2018-08-23,2018-08-20,14.3,22.3,30.8,0,0,"roboczy",FALSE,"s","Klimeckiego",2442
"1232",2018-08-24,2018-08-20,16.4,21.6,28.4,6.8,0,"roboczy",FALSE,"d","Klimeckiego",1447
"1233",2018-08-25,2018-08-20,16.5,17.5,19.1,9.4,0,"weekend",TRUE,"d","Klimeckiego",415
"1234",2018-08-26,2018-08-20,12.5,13.7,17.3,8.9,0,"weekend",TRUE,"d","Klimeckiego",199
"1235",2018-08-27,2018-08-27,8.9,13.7,19.1,0,0,"roboczy",FALSE,"s","Klimeckiego",1742
"1236",2018-08-28,2018-08-27,9,16.2,22.5,0,0,"roboczy",FALSE,"s","Klimeckiego",1874
"1237",2018-08-29,2018-08-27,10.6,16.8,22.4,0,0,"roboczy",FALSE,"s","Klimeckiego",2210
"1238",2018-08-30,2018-08-27,10.7,19.2,26.9,1.7,0,"roboczy",FALSE,"d","Klimeckiego",2321
"1239",2018-08-31,2018-08-27,16.2,18.3,22.6,0.1,0,"roboczy",FALSE,"d","Klimeckiego",1505
"1240",2018-09-01,2018-08-27,14.9,19.7,25.2,0,0,"weekend",TRUE,"s","Klimeckiego",1211
"1241",2018-09-02,2018-08-27,14.9,20.1,26.6,0,0,"weekend",TRUE,"s","Klimeckiego",1518
"1242",2018-09-03,2018-09-03,13,19.6,25,1.9,0,"roboczy",FALSE,"d","Klimeckiego",2189
"1243",2018-09-04,2018-09-03,15.6,18.3,22,11.6,0,"roboczy",FALSE,"d","Klimeckiego",1372
"1244",2018-09-05,2018-09-03,15.2,18.6,23.3,0,0,"roboczy",FALSE,"s","Klimeckiego",1414
"1245",2018-09-06,2018-09-03,11.2,16.3,22.6,0.5,0,"roboczy",FALSE,"d","Klimeckiego",1733
"1246",2018-09-07,2018-09-03,10.7,17.5,24.6,0,0,"roboczy",FALSE,"s","Klimeckiego",1806
"1247",2018-09-08,2018-09-03,12.7,16.1,20.2,0,0,"weekend",TRUE,"s","Klimeckiego",637
"1248",2018-09-09,2018-09-03,9.9,15.8,22.6,0,0,"weekend",TRUE,"s","Klimeckiego",1588
"1249",2018-09-10,2018-09-10,9.5,16.7,24.5,0,0,"roboczy",FALSE,"s","Klimeckiego",1964
"1250",2018-09-11,2018-09-10,10.8,16.6,22.5,0,0,"roboczy",FALSE,"s","Klimeckiego",1865
"1251",2018-09-12,2018-09-10,11,19.4,29.2,0,0,"roboczy",FALSE,"s","Klimeckiego",2211
"1252",2018-09-13,2018-09-10,12,19.7,28.1,0,0,"roboczy",FALSE,"s","Klimeckiego",2173
"1253",2018-09-14,2018-09-10,14.7,17.2,20.6,9.2,0,"roboczy",FALSE,"d","Klimeckiego",1302
"1254",2018-09-15,2018-09-10,15.8,17,20.8,1,0,"weekend",TRUE,"d","Klimeckiego",478
"1255",2018-09-16,2018-09-10,8.4,14.4,21.3,0,0,"weekend",TRUE,"s","Klimeckiego",1521
"1256",2018-09-17,2018-09-17,7.9,16.5,25.3,0,0,"roboczy",FALSE,"s","Klimeckiego",1903
"1257",2018-09-18,2018-09-17,11,18.2,26.3,0,0,"roboczy",FALSE,"s","Klimeckiego",2110
"1258",2018-09-19,2018-09-17,10.3,17.9,26.7,0,0,"roboczy",FALSE,"s","Klimeckiego",2099
"1259",2018-09-20,2018-09-17,10.2,18.1,27.7,0,0,"roboczy",FALSE,"s","Klimeckiego",2122
"1260",2018-09-21,2018-09-17,9.9,18.2,27.3,5.8,0,"roboczy",FALSE,"d","Klimeckiego",1850
"1261",2018-09-22,2018-09-17,11.7,13.2,19.6,0.1,0,"weekend",TRUE,"d","Klimeckiego",362
"1262",2018-09-23,2018-09-17,9.6,13.3,17.4,10,0,"weekend",TRUE,"d","Klimeckiego",577
"1263",2018-09-24,2018-09-24,7.9,10.1,16.9,0.9,0,"roboczy",FALSE,"d","Klimeckiego",622
"1264",2018-09-25,2018-09-24,6,7.8,11.8,0.2,0,"roboczy",FALSE,"d","Klimeckiego",856
"1265",2018-09-26,2018-09-24,1.7,8.7,14.9,0,0,"roboczy",FALSE,"s","Klimeckiego",1148
"1266",2018-09-27,2018-09-24,8.5,12.8,16.8,0,0,"roboczy",FALSE,"s","Klimeckiego",1166
"1267",2018-09-28,2018-09-24,6.1,14,22,1.6,0,"roboczy",FALSE,"d","Klimeckiego",1339
"1268",2018-09-29,2018-09-24,6.3,9,15.2,0,0,"weekend",TRUE,"s","Klimeckiego",519
"1269",2018-09-30,2018-09-24,-0.6,7,15.5,0,0,"weekend",TRUE,"s","Klimeckiego",734
"1270",2018-10-01,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1183
"1271",2018-10-02,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",484
"1272",2018-10-03,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",672
"1273",2018-10-04,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",989
"1274",2018-10-05,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1086
"1275",2018-10-06,2018-10-01,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Klimeckiego",849
"1276",2018-10-07,2018-10-01,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Klimeckiego",753
"1277",2018-10-08,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1034
"1278",2018-10-09,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1269
"1279",2018-10-10,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1333
"1280",2018-10-11,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1231
"1281",2018-10-12,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1244
"1282",2018-10-13,2018-10-08,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Klimeckiego",835
"1283",2018-10-14,2018-10-08,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Klimeckiego",961
"1284",2018-10-15,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1327
"1285",2018-10-16,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1393
"1286",2018-10-17,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1323
"1287",2018-10-18,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1148
"1288",2018-10-19,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",878
"1289",2018-10-20,2018-10-15,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Klimeckiego",308
"1290",2018-10-21,2018-10-15,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Klimeckiego",186
"1291",2018-10-22,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",840
"1292",2018-10-23,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",577
"1293",2018-10-24,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",515
"1294",2018-10-25,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",402
"1295",2018-10-26,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",597
"1296",2018-10-27,2018-10-22,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Klimeckiego",326
"1297",2018-10-28,2018-10-22,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Klimeckiego",90
"1298",2018-10-29,2018-10-29,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",773
"1299",2018-10-30,2018-10-29,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Klimeckiego",1133
"1300",2018-07-07,2018-07-02,14.7,20.3,25.8,0,0,"weekend",TRUE,"s","Kopernika",985
"1301",2018-07-08,2018-07-02,12.2,20,26.2,0,0,"weekend",TRUE,"s","Kopernika",1988
"1302",2018-07-09,2018-07-09,15.1,21,27.1,0,0,"roboczy",FALSE,"s","Kopernika",2914
"1303",2018-07-10,2018-07-09,13.7,19.8,28.7,1.4,0,"roboczy",FALSE,"d","Kopernika",3083
"1304",2018-07-11,2018-07-09,16,18.3,23,4.2,0,"roboczy",FALSE,"d","Kopernika",2095
"1305",2018-07-12,2018-07-09,14.3,18.5,23.5,8.3,0,"roboczy",FALSE,"d","Kopernika",3194
"1306",2018-07-13,2018-07-09,14.7,17.9,23.8,6.9,0,"roboczy",FALSE,"d","Kopernika",1871
"1307",2018-07-14,2018-07-09,15.2,18.5,25.2,4.7,0,"weekend",TRUE,"d","Kopernika",793
"1308",2018-07-15,2018-07-09,16.4,20.4,25.6,0,0,"weekend",TRUE,"s","Kopernika",1360
"1309",2018-07-16,2018-07-16,16.3,19.5,26.1,8.3,0,"roboczy",FALSE,"d","Kopernika",2464
"1310",2018-07-17,2018-07-16,17.4,18.1,20.8,23.8,0,"roboczy",FALSE,"d","Kopernika",805
"1311",2018-07-18,2018-07-16,17.8,19.5,22.4,37.9,0,"roboczy",FALSE,"d","Kopernika",973
"1312",2018-07-19,2018-07-16,18.2,18.9,20.8,2.1,0,"roboczy",FALSE,"d","Kopernika",1415
"1313",2018-07-20,2018-07-16,18,20.4,25.7,0,0,"roboczy",FALSE,"s","Kopernika",2207
"1314",2018-07-21,2018-07-16,12.7,20.7,27.5,0,0,"weekend",TRUE,"s","Kopernika",1750
"1315",2018-07-22,2018-07-16,13.7,21.1,28.5,0,0,"weekend",TRUE,"s","Kopernika",1972
"1316",2018-07-23,2018-07-23,15.8,22,27.8,0,0,"roboczy",FALSE,"s","Kopernika",3531
"1317",2018-07-24,2018-07-23,13.9,22.9,28.5,0,0,"roboczy",FALSE,"s","Kopernika",3913
"1318",2018-07-25,2018-07-23,14.7,22,28.5,0,0,"roboczy",FALSE,"s","Kopernika",3604
"1319",2018-07-26,2018-07-23,15.9,20.8,26.8,0,0,"roboczy",FALSE,"s","Kopernika",3256
"1320",2018-07-27,2018-07-23,17.3,22.2,27.8,0,0,"roboczy",FALSE,"s","Kopernika",3024
"1321",2018-07-28,2018-07-23,16.5,23.8,30.5,0,0,"weekend",TRUE,"s","Kopernika",1610
"1322",2018-07-29,2018-07-23,17.9,21.6,29.2,35.8,0,"weekend",TRUE,"d","Kopernika",1325
"1323",2018-07-30,2018-07-30,16.2,21.1,27.9,3,0,"roboczy",FALSE,"d","Kopernika",2767
"1324",2018-07-31,2018-07-30,16.4,22,27.8,0.5,0,"roboczy",FALSE,"d","Kopernika",3219
"1325",2018-08-01,2018-07-30,18.4,23.1,29.1,5.2,0,"roboczy",FALSE,"d","Kopernika",3216
"1326",2018-08-02,2018-07-30,18.9,24.4,30.4,0,0,"roboczy",FALSE,"s","Kopernika",3266
"1327",2018-08-03,2018-07-30,17.9,23.7,29.3,0,0,"roboczy",FALSE,"s","Kopernika",3031
"1328",2018-08-04,2018-07-30,16.2,23.9,31.2,0,0,"weekend",TRUE,"s","Kopernika",1556
"1329",2018-08-05,2018-07-30,19.4,22.4,28.2,11.1,0,"weekend",TRUE,"d","Kopernika",1461
"1330",2018-08-06,2018-08-06,16.4,20.7,25.6,0,0,"roboczy",FALSE,"s","Kopernika",3218
"1331",2018-08-07,2018-08-06,13.3,20.9,27.8,0,0,"roboczy",FALSE,"s","Kopernika",3441
"1332",2018-08-08,2018-08-06,15.3,22.6,28.6,0,0,"roboczy",FALSE,"s","Kopernika",3486
"1333",2018-08-09,2018-08-06,18.7,25.4,32.8,0,0,"roboczy",FALSE,"s","Kopernika",3276
"1334",2018-08-10,2018-08-06,17.8,23.7,32.1,26.8,0,"roboczy",FALSE,"d","Kopernika",2414
"1335",2018-08-11,2018-08-06,16.7,17.9,22.1,0,0,"weekend",TRUE,"s","Kopernika",746
"1336",2018-08-12,2018-08-06,13.9,19.5,24.9,0,0,"weekend",TRUE,"s","Kopernika",1934
"1337",2018-08-13,2018-08-13,12.7,22,30.3,0,0,"roboczy",FALSE,"s","Kopernika",3198
"1338",2018-08-14,2018-08-13,15.8,21.2,26.5,0.9,0,"roboczy",FALSE,"d","Kopernika",2712
"1339",2018-08-15,2018-08-13,18,20.7,24.7,0,0,"roboczy",TRUE,"s","Kopernika",2387
"1340",2018-08-16,2018-08-13,14.8,20.1,25.1,0,0,"roboczy",FALSE,"s","Kopernika",3067
"1341",2018-08-17,2018-08-13,14.8,20.9,26.6,0,0,"roboczy",FALSE,"s","Kopernika",2982
"1342",2018-08-18,2018-08-13,15.8,21.3,27.8,0,0,"weekend",TRUE,"s","Kopernika",1517
"1343",2018-08-19,2018-08-13,15.2,21.7,28.9,0,0,"weekend",TRUE,"s","Kopernika",1889
"1344",2018-08-20,2018-08-20,15.4,23.1,30.5,0,0,"roboczy",FALSE,"s","Kopernika",3448
"1345",2018-08-21,2018-08-20,15.9,21,25.2,0,0,"roboczy",FALSE,"s","Kopernika",3646
"1346",2018-08-22,2018-08-20,16,20.2,25.2,0,0,"roboczy",FALSE,"s","Kopernika",3804
"1347",2018-08-23,2018-08-20,14.3,22.3,30.8,0,0,"roboczy",FALSE,"s","Kopernika",3640
"1348",2018-08-24,2018-08-20,16.4,21.6,28.4,6.8,0,"roboczy",FALSE,"d","Kopernika",2528
"1349",2018-08-25,2018-08-20,16.5,17.5,19.1,9.4,0,"weekend",TRUE,"d","Kopernika",638
"1350",2018-08-26,2018-08-20,12.5,13.7,17.3,8.9,0,"weekend",TRUE,"d","Kopernika",356
"1351",2018-08-27,2018-08-27,8.9,13.7,19.1,0,0,"roboczy",FALSE,"s","Kopernika",2893
"1352",2018-08-28,2018-08-27,9,16.2,22.5,0,0,"roboczy",FALSE,"s","Kopernika",3394
"1353",2018-08-29,2018-08-27,10.6,16.8,22.4,0,0,"roboczy",FALSE,"s","Kopernika",3511
"1354",2018-08-30,2018-08-27,10.7,19.2,26.9,1.7,0,"roboczy",FALSE,"d","Kopernika",3667
"1355",2018-08-31,2018-08-27,16.2,18.3,22.6,0.1,0,"roboczy",FALSE,"d","Kopernika",2798
"1356",2018-09-01,2018-08-27,14.9,19.7,25.2,0,0,"weekend",TRUE,"s","Kopernika",1642
"1357",2018-09-02,2018-08-27,14.9,20.1,26.6,0,0,"weekend",TRUE,"s","Kopernika",2047
"1358",2018-09-03,2018-09-03,13,19.6,25,1.9,0,"roboczy",FALSE,"d","Kopernika",3505
"1359",2018-09-04,2018-09-03,15.6,18.3,22,11.6,0,"roboczy",FALSE,"d","Kopernika",2123
"1360",2018-09-05,2018-09-03,15.2,18.6,23.3,0,0,"roboczy",FALSE,"s","Kopernika",2593
"1361",2018-09-06,2018-09-03,11.2,16.3,22.6,0.5,0,"roboczy",FALSE,"d","Kopernika",3280
"1362",2018-09-07,2018-09-03,10.7,17.5,24.6,0,0,"roboczy",FALSE,"s","Kopernika",3228
"1363",2018-09-08,2018-09-03,12.7,16.1,20.2,0,0,"weekend",TRUE,"s","Kopernika",1090
"1364",2018-09-09,2018-09-03,9.9,15.8,22.6,0,0,"weekend",TRUE,"s","Kopernika",2016
"1365",2018-09-10,2018-09-10,9.5,16.7,24.5,0,0,"roboczy",FALSE,"s","Kopernika",3404
"1366",2018-09-11,2018-09-10,10.8,16.6,22.5,0,0,"roboczy",FALSE,"s","Kopernika",3413
"1367",2018-09-12,2018-09-10,11,19.4,29.2,0,0,"roboczy",FALSE,"s","Kopernika",3677
"1368",2018-09-13,2018-09-10,12,19.7,28.1,0,0,"roboczy",FALSE,"s","Kopernika",3497
"1369",2018-09-14,2018-09-10,14.7,17.2,20.6,9.2,0,"roboczy",FALSE,"d","Kopernika",2335
"1370",2018-09-15,2018-09-10,15.8,17,20.8,1,0,"weekend",TRUE,"d","Kopernika",729
"1371",2018-09-16,2018-09-10,8.4,14.4,21.3,0,0,"weekend",TRUE,"s","Kopernika",1818
"1372",2018-09-17,2018-09-17,7.9,16.5,25.3,0,0,"roboczy",FALSE,"s","Kopernika",3211
"1373",2018-09-18,2018-09-17,11,18.2,26.3,0,0,"roboczy",FALSE,"s","Kopernika",3510
"1374",2018-09-19,2018-09-17,10.3,17.9,26.7,0,0,"roboczy",FALSE,"s","Kopernika",3546
"1375",2018-09-20,2018-09-17,10.2,18.1,27.7,0,0,"roboczy",FALSE,"s","Kopernika",3510
"1376",2018-09-21,2018-09-17,9.9,18.2,27.3,5.8,0,"roboczy",FALSE,"d","Kopernika",3126
"1377",2018-09-22,2018-09-17,11.7,13.2,19.6,0.1,0,"weekend",TRUE,"d","Kopernika",579
"1378",2018-09-23,2018-09-17,9.6,13.3,17.4,10,0,"weekend",TRUE,"d","Kopernika",1057
"1379",2018-09-24,2018-09-24,7.9,10.1,16.9,0.9,0,"roboczy",FALSE,"d","Kopernika",1341
"1380",2018-09-25,2018-09-24,6,7.8,11.8,0.2,0,"roboczy",FALSE,"d","Kopernika",1661
"1381",2018-09-26,2018-09-24,1.7,8.7,14.9,0,0,"roboczy",FALSE,"s","Kopernika",2012
"1382",2018-09-27,2018-09-24,8.5,12.8,16.8,0,0,"roboczy",FALSE,"s","Kopernika",2202
"1383",2018-09-28,2018-09-24,6.1,14,22,1.6,0,"roboczy",FALSE,"d","Kopernika",2471
"1384",2018-09-29,2018-09-24,6.3,9,15.2,0,0,"weekend",TRUE,"s","Kopernika",944
"1385",2018-09-30,2018-09-24,-0.6,7,15.5,0,0,"weekend",TRUE,"s","Kopernika",1094
"1386",2018-10-01,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Kopernika",2426
"1387",2018-10-02,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Kopernika",1090
"1388",2018-10-03,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Kopernika",1559
"1389",2018-10-04,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Kopernika",2112
"1390",2018-10-05,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Kopernika",2226
"1391",2018-10-06,2018-10-01,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Kopernika",1225
"1392",2018-10-07,2018-10-01,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Kopernika",1167
"1393",2018-10-08,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Kopernika",2427
"1394",2018-10-09,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Kopernika",2731
"1395",2018-10-10,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Kopernika",2729
"1396",2018-10-11,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Kopernika",2596
"1397",2018-10-12,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Kopernika",2515
"1398",2018-10-13,2018-10-08,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Kopernika",1364
"1399",2018-10-14,2018-10-08,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Kopernika",1483
